CourseCode,Subject,Code,Section,Class Type,Class Number,Enroll Limit,Enroll Number,Waitlist Limit,Waitlist Number,Time-start,Time-end,M Bool,T Bool,W Bool,Th Bool,F Bool
CHEM360L,CHEM,360L,002,LAB,8781,6,8,0,0,11:30AM,5:20PM,False,True,False,False,False
CHEM363,CHEM,363,001,LEC,7293,48,45,0,0,9:30AM,10:20AM,True,False,True,False,True
CHEM38,CHEM,38,001,LEC,7237,40,28,0,0,9:30AM,10:20AM,True,False,True,False,True
CHEM381,CHEM,381,001,LEC,7237,40,28,0,0,9:30AM,10:20AM,True,False,True,False,True
CHEM430,CHEM,430,001,LEC,7334,50,51,0,0,8:30AM,9:20AM,True,False,True,False,True
CHEM433,CHEM,433,001,LEC,7006,50,39,0,0,8:30AM,9:50AM,False,True,False,True,False
CHEM494B,CHEM,494B,001,PRJ,7173,70,64,0,0,10:30AM,11:20AM,False,False,False,False,True
CIVE121,CIVE,121,001,LEC,4696,150,146,0,0,8:30AM,9:50AM,False,False,True,False,False
CIVE121,CIVE,121,101,LAB,4876,150,146,0,0,2:30PM,4:50PM,False,False,True,False,False
CIVE153,CIVE,153,001,LEC,4720,152,140,0,0,12:30AM,1:20PM,True,False,False,False,False
CIVE153,CIVE,153,101,LAB,4721,19,18,0,0,8:30AM,9:50AM,False,True,False,False,False
CIVE153,CIVE,153,102,LAB,4722,19,19,0,0,10:00AM,11:20AM,False,True,False,False,False
CIVE153,CIVE,153,103,LAB,4936,19,17,0,0,8:30AM,9:50AM,False,True,False,False,False
CIVE153,CIVE,153,104,LAB,5072,19,17,0,0,10:00AM,11:20AM,False,True,False,False,False
CIVE153,CIVE,153,105,LAB,5073,19,18,0,0,8:30AM,9:50AM,False,True,False,True,False
CIVE153,CIVE,153,106,LAB,5074,19,18,0,0,10:00AM,11:20AM,False,True,False,True,False
CIVE153,CIVE,153,107,LAB,7910,19,16,0,0,8:30AM,9:50AM,False,True,False,True,False
CIVE153,CIVE,153,108,LAB,7911,19,17,0,0,10:00AM,11:20AM,False,True,False,True,False
CIVE153,CIVE,153,201,TUT,4723,76,70,0,0,10:30AM,11:20AM,False,False,True,False,False
CIVE153,CIVE,153,202,TUT,4724,76,70,0,0,10:30AM,11:20AM,False,False,True,False,False
CIVE199,CIVE,199,001,SEM,4823,150,144,0,0,12:30AM,1:20PM,False,False,False,False,True
CIVE303,CIVE,303,001,LEC,4697,135,121,0,0,8:30AM,9:50AM,False,True,False,True,False
CIVE303,CIVE,303,101,TUT,4698,135,121,0,0,8:30AM,9:20AM,False,False,True,False,False
CIVE332,CIVE,332,001,LEC,5080,160,121,0,0,10:00AM,11:20AM,False,True,False,True,False
CIVE332,CIVE,332,101,TUT,5081,160,121,0,0,4:30PM,5:20PM,False,True,False,True,False
CIVE353,CIVE,353,001,LEC,4699,125,116,0,0,10:00AM,11:20AM,True,False,True,False,False
CIVE353,CIVE,353,101,LAB,4700,25,23,0,0,8:30AM,10:20AM,False,False,False,False,True
CIVE353,CIVE,353,102,LAB,4701,25,25,0,0,10:30AM,12:20AM,False,False,False,False,True
CIVE353,CIVE,353,103,LAB,4702,25,22,0,0,12:30AM,2:20PM,False,False,False,False,True
CIVE353,CIVE,353,104,LAB,4931,25,23,0,0,2:30PM,4:20PM,False,False,False,False,True
CIVE353,CIVE,353,105,LAB,5422,25,23,0,0,2:30PM,4:20PM,False,True,False,True,False
CIVE353,CIVE,353,201,TUT,4703,125,116,0,0,2:30PM,3:20PM,False,False,True,False,False
CIVE398,CIVE,398,001,SEM,4704,125,112,0,0,4:30PM,5:20PM,False,True,False,False,False
CIVE401,CIVE,401,001,PRJ,4705,120,103,0,0,11:30AM,12:50AM,False,True,False,False,False
CIVE415,CIVE,415,001,LEC,4708,90,91,0,0,1:00PM,2:20PM,True,False,True,False,False
CIVE415,CIVE,415,101,TUT,4709,90,91,0,0,8:30AM,9:20AM,False,True,False,True,False
CIVE422,CIVE,422,001,LEC,4801,60,46,0,0,1:00PM,2:20PM,False,True,False,True,False
CIVE422,CIVE,422,101,TUT,4802,60,46,0,0,12:00AM,12:50AM,False,True,False,True,False
CIVE440,CIVE,440,001,LEC,4803,50,30,0,0,8:30AM,9:50AM,False,True,False,True,False
CIVE440,CIVE,440,101,TUT,4838,50,30,0,0,2:30PM,3:20PM,False,False,False,False,True
CIVE460,CIVE,460,001,LEC,5339,45,31,0,0,2:30PM,5:20PM,False,True,False,True,False
CIVE497,CIVE,497,001,LEC,5414,30,24,0,0,10:00AM,11:20AM,True,False,True,False,False
CIVE497,CIVE,497,002,LEC,5420,10,2,0,0,11:30AM,12:50AM,True,False,True,False,False
CIVE499,CIVE,499,001,SEM,4624,120,104,0,0,4:30PM,5:20PM,False,True,False,False,False
CIVE507,CIVE,507,001,LEC,4706,90,35,0,0,5:00PM,6:20PM,True,True,False,True,False
CIVE507,CIVE,507,101,TUT,4707,90,35,0,0,4:00PM,4:50PM,True,False,False,False,False
CIVE507,CIVE,507,002,LEC,5281,100,64,0,0,5:00PM,6:20PM,True,True,False,True,False
CIVE507,CIVE,507,102,TUT,5282,100,64,0,0,4:00PM,4:50PM,True,False,False,False,False
CIVE512,CIVE,512,001,LEC,5206,125,124,0,0,2:30PM,3:50PM,True,False,True,False,False
CIVE512,CIVE,512,101,TUT,5207,125,124,0,0,8:30AM,9:20AM,False,True,False,False,False
CIVE542,CIVE,542,001,LEC,4845,50,30,0,0,10:00AM,11:20AM,True,False,True,False,False
CIVE542,CIVE,542,101,LAB,4999,50,30,0,0,10:30AM,11:20AM,False,False,False,False,True
CIVE554,CIVE,554,001,LEC,4771,30,27,0,0,11:30AM,12:50AM,True,False,True,False,False
CIVE554,CIVE,554,101,TUT,4772,30,27,0,0,11:30AM,12:20AM,False,False,False,False,True
CIVE583,CIVE,583,001,LEC,4710,30,18,0,0,4:00PM,5:20PM,False,True,False,False,False
CIVE583,CIVE,583,101,LAB,4711,30,18,0,0,12:30AM,2:20PM,False,True,False,True,False
CLAS103,CLAS,103,001,LEC,7965,89,39,0,0,1:00PM,2:20PM,False,True,False,True,False
CLAS205,CLAS,205,001,LEC,7966,60,61,0,0,1:00PM,2:20PM,True,False,True,False,False
CLAS232,CLAS,232,001,LEC,7968,30,13,0,0,11:30AM,12:50AM,True,False,True,False,False
CLAS242,CLAS,242,001,LEC,7862,30,29,0,0,11:30AM,12:50AM,False,True,False,True,False
CLAS252,CLAS,252,001,LEC,3675,35,35,0,0,10:00AM,11:20AM,False,True,False,True,False
CLAS261,CLAS,261,001,LEC,4290,5,4,0,0,11:30AM,12:50AM,False,True,False,True,False
CLAS486,CLAS,486,001,SEM,3273,13,13,0,0,2:30PM,5:20PM,True,False,False,False,False
CLAS486,CLAS,486,002,SEM,8884,5,3,0,0,2:30PM,5:20PM,False,True,False,False,False
CMW364,CMW,364,001,SEM,7870,5,1,0,0,2:30PM,5:20PM,False,False,False,False,True
CO227,CO,227,001,LEC,6059,80,60,0,0,11:30AM,12:50AM,True,False,True,False,False
CO250,CO,250,001,LEC,5889,120,119,0,0,10:30AM,11:20AM,True,False,True,False,True
CO250,CO,250,002,LEC,5890,120,116,0,0,1:00PM,2:20PM,False,True,False,True,False
CO250,CO,250,101,TUT,6485,240,235,0,0,10:30AM,11:20AM,False,True,False,True,False
CO250,CO,250,201,TST,6651,240,235,0,0,6:00PM,8:20AM,False,True,False,False,False
CO255,CO,255,001,LEC,6156,47,47,0,0,8:30AM,9:50AM,False,True,False,True,False
CO327,CO,327,001,LEC,6090,50,36,0,0,2:30PM,3:50PM,True,False,True,False,False
CO353,CO,353,001,LEC,6157,80,80,0,0,8:30AM,9:50AM,False,True,False,True,False
CO370,CO,370,001,LEC,5891,120,105,0,0,11:30AM,12:50AM,False,True,False,True,False
CO372,CO,372,001,LEC,5981,140,142,0,0,4:00PM,5:20PM,False,True,False,True,False
CO430,CO,430,001,LEC,6288,20,14,0,0,4:00PM,5:20PM,False,True,False,True,False
CO444,CO,444,001,LEC,8228,20,24,0,0,2:30PM,3:50PM,False,True,False,True,False
CO452,CO,452,001,LEC,8230,20,16,0,0,1:00PM,2:20PM,False,True,False,True,False
CO463,CO,463,001,LEC,6240,19,15,0,0,10:00AM,11:20AM,False,True,False,True,False
CO481,CO,481,001,LEC,5999,35,17,0,0,2:30PM,3:50PM,False,True,False,True,False
CO487,CO,487,001,LEC,6129,260,260,0,0,2:30PM,3:50PM,True,False,True,False,False
COMM321,COMM,321,001,LEC,6096,96,61,0,0,10:00AM,11:20AM,True,False,True,False,False
COMM400,COMM,400,001,LEC,6115,60,44,0,0,5:00PM,7:50PM,False,True,False,True,False
COMM421,COMM,421,001,LEC,6053,96,69,0,0,1:30PM,2:20PM,True,False,True,False,True
COMM432,COMM,432,001,LEC,6098,45,37,0,0,8:30AM,9:50AM,False,True,False,True,False
COMMST223,COMMST,223,001,LEC,4153,30,28,0,0,10:30AM,12:20AM,False,True,False,True,False
COMMST223,COMMST,223,002,LEC,4179,30,29,0,0,12:30AM,2:20PM,True,False,True,False,False
COMMST223,COMMST,223,003,LEC,4180,30,30,0,0,2:30PM,4:20PM,True,False,True,False,False
COMMST223,COMMST,223,004,LEC,4181,30,22,0,0,12:30AM,2:20PM,False,True,False,True,False
COMMST223,COMMST,223,005,LEC,4182,30,26,0,0,8:30AM,10:20AM,False,True,False,True,False
COMMST223,COMMST,223,006,LEC,4183,30,30,0,0,2:30PM,4:20PM,False,True,False,True,False
COMMST223,COMMST,223,007,LEC,4184,30,30,0,0,2:30PM,4:20PM,False,True,False,True,False
COMMST223,COMMST,223,008,LEC,4445,30,30,0,0,10:30AM,12:20AM,True,False,True,False,False
COMMST223,COMMST,223,009,LEC,8446,30,25,0,0,10:30AM,12:20AM,True,False,True,False,False
COMMST223,COMMST,223,010,LEC,8447,30,30,0,0,10:30AM,12:20AM,True,False,True,False,False
CS100,CS,100,001,LEC,6637,112,89,0,0,11:30AM,12:50AM,False,True,False,True,False
CS100,CS,100,101,LAB,8114,31,17,0,0,10:30AM,12:20AM,False,False,False,False,True
CS100,CS,100,102,LAB,8115,31,13,0,0,10:30AM,12:20AM,False,False,False,False,True
CS100,CS,100,103,LAB,8116,31,30,0,0,12:30AM,2:20PM,False,False,False,False,True
CS100,CS,100,104,LAB,8117,31,29,0,0,12:30AM,2:20PM,False,False,False,False,True
CS100,CS,100,201,TST,8122,124,89,0,0,4:30PM,6:00PM,False,False,False,False,True
CS116,CS,116,001,LEC,6040,100,97,0,0,10:00AM,11:20AM,False,True,False,True,False
CS116,CS,116,002,LEC,6041,100,97,0,0,11:30AM,12:50AM,False,True,False,True,False
CS116,CS,116,003,LEC,6210,100,99,0,0,10:00AM,11:20AM,False,True,False,True,False
CS116,CS,116,005,LEC,6212,100,93,0,0,1:00PM,2:20PM,False,True,False,True,False
CS116,CS,116,006,LEC,6042,100,95,0,0,2:30PM,3:50PM,False,True,False,True,False
CS116,CS,116,101,TUT,6545,60,60,0,0,2:30PM,3:20PM,False,True,False,True,False
CS116,CS,116,102,TUT,6546,65,65,0,0,8:30AM,9:20AM,False,False,False,False,True
CS116,CS,116,103,TUT,6547,65,64,0,0,9:30AM,10:20AM,False,False,False,False,True
CS116,CS,116,104,TUT,6548,65,64,0,0,10:30AM,11:20AM,False,False,False,False,True
CS116,CS,116,105,TUT,6549,65,65,0,0,11:30AM,12:20AM,False,False,False,False,True
CS116,CS,116,106,TUT,6550,60,57,0,0,12:30AM,1:20PM,False,False,False,False,True
CS116,CS,116,107,TUT,6551,60,57,0,0,1:30PM,2:20PM,False,False,False,False,True
CS116,CS,116,108,TUT,6552,60,49,0,0,2:30PM,3:20PM,False,False,False,False,True
CS116,CS,116,201,TST,6555,500,481,0,0,7:00PM,8:50AM,True,False,False,False,False
CS135,CS,135,001,LEC,6043,113,91,0,0,2:30PM,3:50PM,False,True,False,True,False
CS135,CS,135,101,TUT,6044,65,36,0,0,8:30AM,9:20AM,False,False,False,False,True
CS135,CS,135,102,TUT,6045,60,55,0,0,10:30AM,11:20AM,False,False,False,False,True
CS135,CS,135,201,TST,6046,125,91,0,0,7:00PM,8:50AM,True,False,False,False,False
CS136,CS,136,001,LEC,5996,90,70,0,0,8:30AM,9:50AM,False,True,False,True,False
CS136,CS,136,002,LEC,6047,90,81,0,0,10:00AM,11:20AM,False,True,False,True,False
CS136,CS,136,003,LEC,6048,90,74,0,0,11:30AM,12:50AM,False,True,False,True,False
CS136,CS,136,004,LEC,6075,90,89,0,0,1:00PM,2:20PM,False,True,False,True,False
CS136,CS,136,005,LEC,6120,90,84,0,0,2:30PM,3:50PM,False,True,False,True,False
CS136,CS,136,006,LEC,6188,90,73,0,0,10:00AM,11:20AM,False,True,False,True,False
CS136,CS,136,007,LEC,6213,90,56,0,0,11:30AM,12:50AM,False,True,False,True,False
CS136,CS,136,008,LEC,6581,90,89,0,0,1:00PM,2:20PM,False,True,False,True,False
CS136,CS,136,009,LEC,6582,90,90,0,0,2:30PM,3:50PM,False,True,False,True,False
CS136,CS,136,101,TST,6030,810,706,0,0,7:00PM,8:50AM,True,False,False,False,False
CS136,CS,136,001,LAB,6512,61,61,0,0,8:30AM,10:20AM,False,True,False,False,False
CS136,CS,136,002,LAB,6513,61,59,0,0,10:30AM,12:20AM,False,True,False,False,False
CS136,CS,136,003,LAB,6514,61,61,0,0,12:30AM,2:20PM,False,True,False,False,False
CS136,CS,136,004,LAB,6515,61,55,0,0,2:30PM,4:20PM,False,True,False,False,False
CS136,CS,136,005,LAB,6516,65,47,0,0,8:30AM,10:20AM,False,True,False,False,False
CS136,CS,136,006,LAB,6517,65,64,0,0,10:30AM,12:20AM,False,True,False,False,False
CS136,CS,136,007,LAB,6518,65,64,0,0,12:30AM,2:20PM,False,True,False,False,False
CS136,CS,136,008,LAB,6519,65,59,0,0,2:30PM,4:20PM,False,True,False,False,False
CS136,CS,136,009,LAB,6520,65,52,0,0,2:30PM,4:20PM,False,True,False,False,False
CS136,CS,136,010,LAB,6521,61,54,0,0,8:30AM,10:20AM,False,True,False,True,False
CS136,CS,136,011,LAB,6522,65,64,0,0,10:30AM,12:20AM,False,True,False,True,False
CS136,CS,136,012,LAB,6583,61,60,0,0,12:30AM,2:20PM,False,True,False,True,False
CS136,CS,136,013,LAB,6584,62,62,0,0,2:30PM,4:20PM,False,True,False,True,False
CS136,CS,136,014,LAB,6585,65,61,0,0,2:30PM,4:20PM,False,True,False,True,False
CS136,CS,136,015,LAB,6586,65,65,0,0,2:30PM,4:20PM,False,True,False,True,False
CS136,CS,136,016,LAB,8851,62,61,0,0,10:30AM,12:20AM,False,True,False,True,False
CS138,CS,138,001,LEC,6038,150,142,0,0,11:30AM,12:20AM,False,True,False,False,False
CS138,CS,138,101,TUT,6039,75,74,0,0,11:30AM,12:20AM,False,False,False,False,True
CS138,CS,138,102,TUT,6573,75,68,0,0,12:30AM,1:20PM,False,False,False,False,True
CS138,CS,138,201,TST,7927,150,142,0,0,10:30AM,12:20AM,False,True,False,True,False
CS146,CS,146,001,LEC,6109,100,73,0,0,11:30AM,12:50AM,False,True,False,True,False
CS146,CS,146,101,TUT,6130,100,73,0,0,11:30AM,12:20AM,False,False,True,False,False
CS146,CS,146,002,LEC,6340,100,100,0,0,2:30PM,3:50PM,False,True,False,True,False
CS146,CS,146,102,TUT,6341,100,100,0,0,2:30PM,3:20PM,False,False,True,False,False
CS146,CS,146,201,TST,6111,200,173,0,0,7:00PM,8:50AM,True,False,False,False,False
CS200,CS,200,001,LEC,6271,108,108,0,0,2:30PM,4:20PM,True,False,False,False,False
CS200,CS,200,101,LAB,6272,60,49,0,0,10:30AM,12:20AM,False,True,False,True,False
CS200,CS,200,102,LAB,6273,60,59,0,0,12:30AM,2:20PM,False,True,False,True,False
CS230,CS,230,001,LEC,5861,126,126,0,0,8:30AM,9:50AM,False,True,False,True,False
CS230,CS,230,002,LEC,6393,126,126,0,0,10:00AM,11:20AM,False,True,False,True,False
CS230,CS,230,101,TUT,5862,100,79,0,0,10:30AM,11:20AM,True,False,False,False,False
CS230,CS,230,102,TUT,5863,90,83,0,0,11:30AM,12:20AM,True,False,False,False,False
CS230,CS,230,103,TUT,6214,90,90,0,0,1:30PM,2:20PM,True,False,False,False,False
CS240,CS,240,001,LEC,5864,90,90,0,0,10:00AM,11:20AM,False,True,False,True,False
CS240,CS,240,002,LEC,6057,90,85,0,0,11:30AM,12:50AM,False,True,False,True,False
CS240,CS,240,101,TUT,6131,70,58,0,0,10:30AM,11:20AM,False,False,False,False,True
CS240,CS,240,102,TUT,6132,65,55,0,0,11:30AM,12:20AM,False,False,False,False,True
CS240,CS,240,103,TUT,6133,65,62,0,0,1:30PM,2:20PM,False,False,False,False,True
CS240,CS,240,201,TST,5950,200,175,0,0,4:30PM,6:20PM,False,True,False,True,False
CS240,CS,240,001,LEC,6394,60,51,0,0,10:00AM,11:20AM,False,True,False,True,False
CS240,CS,240,101,TUT,6395,60,51,0,0,1:30PM,2:20PM,False,False,False,False,True
CS240,CS,240,201,TST,6396,60,51,0,0,4:30PM,6:20PM,False,True,False,True,False
CS241,CS,241,001,LEC,6015,99,100,0,0,11:30AM,12:50AM,False,True,False,True,False
CS241,CS,241,002,LEC,8123,90,92,0,0,2:30PM,3:50PM,False,True,False,True,False
CS241,CS,241,101,TUT,5865,70,62,0,0,10:30AM,11:20AM,False,False,True,False,False
CS241,CS,241,102,TUT,5866,70,70,0,0,11:30AM,12:20AM,False,False,True,False,False
CS241,CS,241,103,TUT,6016,60,60,0,0,1:30PM,2:20PM,False,False,True,False,False
CS241,CS,241,201,TST,5951,200,192,0,0,4:30PM,6:20PM,False,False,True,False,False
CS245,CS,245,001,LEC,5986,90,67,0,0,2:30PM,3:50PM,False,True,False,True,False
CS245,CS,245,101,TUT,6151,50,43,0,0,10:30AM,11:20AM,False,False,False,False,True
CS245,CS,245,102,TUT,6644,50,24,0,0,12:30AM,1:20PM,False,False,False,False,True
CS245,CS,245,201,TST,5964,100,67,0,0,4:30PM,6:20PM,False,True,False,True,False
CS246,CS,246,001,LEC,5867,81,73,0,0,10:00AM,11:20AM,False,True,False,True,False
CS246,CS,246,002,LEC,6152,81,46,0,0,2:30PM,3:50PM,False,True,False,True,False
CS246,CS,246,101,TUT,5868,60,43,0,0,10:30AM,11:20AM,False,False,True,False,False
CS246,CS,246,102,TUT,6135,60,36,0,0,11:30AM,12:20AM,False,False,True,False,False
CS246,CS,246,103,TUT,6153,60,40,0,0,12:30AM,1:20PM,False,False,True,False,False
CS246,CS,246,201,TST,5952,180,119,0,0,4:30PM,6:20PM,False,True,False,False,False
CS251,CS,251,001,LEC,5869,80,84,0,0,11:30AM,12:50AM,False,True,False,True,False
CS251,CS,251,002,LEC,6091,100,100,0,0,1:00PM,2:20PM,False,True,False,True,False
CS251,CS,251,101,LAB,6472,100,83,0,0,9:30AM,10:20AM,False,False,True,False,False
CS251,CS,251,102,LAB,6473,100,101,0,0,10:30AM,11:20AM,False,False,True,False,False
CS251,CS,251,201,TST,5953,200,184,0,0,4:30PM,6:20PM,False,True,False,True,False
CS330,CS,330,001,LEC,5870,113,98,0,0,11:30AM,12:50AM,False,True,False,True,False
CS330,CS,330,002,LEC,6189,113,86,0,0,2:30PM,3:50PM,False,True,False,True,False
CS330,CS,330,101,TST,6469,250,184,0,0,7:00PM,8:50AM,False,True,False,True,False
CS335,CS,335,001,LEC,6258,107,107,0,0,2:30PM,3:50PM,True,False,True,False,False
CS335,CS,335,101,TST,6484,107,107,0,0,5:30PM,7:20PM,False,True,False,False,False
CS338,CS,338,001,LEC,5871,90,79,0,0,2:30PM,3:50PM,False,True,False,True,False
CS338,CS,338,002,LEC,6400,90,90,0,0,1:00PM,2:20PM,False,True,False,True,False
CS341,CS,341,001,LEC,5872,81,79,0,0,10:00AM,11:20AM,False,True,False,True,False
CS341,CS,341,002,LEC,6141,81,81,0,0,11:30AM,12:50AM,False,True,False,True,False
CS341,CS,341,003,LEC,6190,81,81,0,0,1:00PM,2:20PM,False,True,False,True,False
CS341,CS,341,004,LEC,6253,81,81,0,0,2:30PM,3:50PM,False,True,False,True,False
CS341,CS,341,005,LEC,6556,81,68,0,0,8:30AM,9:50AM,False,True,False,True,False
CS341,CS,341,101,TUT,6311,115,114,0,0,11:30AM,12:20AM,False,False,False,False,True
CS341,CS,341,102,TUT,6312,115,80,0,0,9:30AM,10:20AM,False,False,False,False,True
CS341,CS,341,103,TUT,6313,110,89,0,0,3:30PM,4:20PM,False,False,False,False,True
CS341,CS,341,104,TUT,6314,110,107,0,0,1:30PM,2:20PM,False,False,False,False,True
CS341,CS,341,201,TST,6216,450,390,0,0,7:00PM,8:50AM,True,False,False,False,False
CS343,CS,343,001,LEC,5972,81,76,0,0,4:00PM,5:20PM,False,True,False,True,False
CS343,CS,343,101,TST,6667,90,76,0,0,7:00PM,8:50AM,False,False,True,False,False
CS348,CS,348,001,LEC,5881,81,83,0,0,2:30PM,3:50PM,True,False,True,False,False
CS348,CS,348,002,LEC,6259,86,86,0,0,1:00PM,2:20PM,True,False,True,False,False
CS348,CS,348,101,TST,6572,180,169,0,0,4:30PM,6:00PM,False,False,False,False,True
CS349,CS,349,001,LEC,5979,81,81,0,0,4:00PM,5:20PM,True,False,True,False,False
CS349,CS,349,002,LEC,6154,81,81,0,0,1:00PM,2:20PM,True,False,True,False,False
CS349,CS,349,003,LEC,8133,81,81,0,0,11:30AM,12:50AM,True,False,True,False,False
CS349,CS,349,101,TST,6664,270,243,0,0,7:00PM,8:50AM,False,False,True,False,False
CS350,CS,350,001,LEC,5973,88,89,0,0,11:30AM,12:50AM,False,True,False,True,False
CS350,CS,350,002,LEC,5974,86,86,0,0,1:00PM,2:20PM,False,True,False,True,False
CS350,CS,350,003,LEC,6260,86,87,0,0,2:30PM,3:50PM,False,True,False,True,False
CS350,CS,350,101,TST,6495,270,262,0,0,7:00PM,8:50AM,False,True,False,True,False
CS365,CS,365,001,LEC,5965,54,54,0,0,10:00AM,11:20AM,True,False,True,False,False
CS370,CS,370,001,LEC,5873,81,81,0,0,10:00AM,11:20AM,True,False,True,False,False
CS370,CS,370,002,LEC,6191,81,81,0,0,11:30AM,12:50AM,True,False,True,False,False
CS370,CS,370,003,LEC,8787,81,81,0,0,2:30PM,3:50PM,True,False,True,False,False
CS370,CS,370,101,TST,6571,270,243,0,0,4:30PM,6:20PM,True,False,False,False,False
CS371,CS,371,001,LEC,5975,53,51,0,0,10:00AM,11:20AM,False,True,False,True,False
CS371,CS,371,002,LEC,8853,59,59,0,0,11:30AM,12:50AM,False,True,False,True,False
CS436,CS,436,001,LEC,5874,63,46,0,0,2:30PM,3:50PM,True,False,True,False,False
CS442,CS,442,001,LEC,5875,63,63,0,0,8:30AM,9:50AM,False,True,False,True,False
CS444,CS,444,001,LEC,5876,68,67,0,0,4:00PM,5:20PM,False,True,False,True,False
CS445,CS,445,001,LEC,5877,63,44,0,0,10:00AM,11:20AM,False,True,False,True,False
CS445,CS,445,101,TUT,5878,70,44,0,0,1:00PM,2:20PM,True,False,False,False,False
CS446,CS,446,001,LEC,6345,50,48,0,0,10:00AM,11:20AM,True,False,True,False,False
CS446,CS,446,002,LEC,6577,50,46,0,0,1:00PM,2:20PM,True,False,True,False,False
CS447,CS,447,001,LEC,5879,36,32,0,0,4:00PM,5:20PM,False,True,False,True,False
CS447,CS,447,101,TUT,5880,40,32,0,0,8:00AM,8:50AM,False,True,False,True,False
CS450,CS,450,001,LEC,5882,59,44,0,0,10:00AM,11:20AM,False,True,False,True,False
CS452,CS,452,001,LEC,6575,57,50,0,0,10:00AM,11:20AM,False,True,False,True,False
CS454,CS,454,001,LEC,5962,64,64,0,0,11:30AM,12:50AM,True,False,True,False,False
CS454,CS,454,002,LEC,6136,64,64,0,0,1:00PM,2:20PM,True,False,True,False,False
CS454,CS,454,003,LEC,8811,67,67,0,0,8:30AM,9:50AM,True,False,True,False,False
CS456,CS,456,001,LEC,5883,68,68,0,0,10:00AM,11:20AM,True,False,True,False,False
CS456,CS,456,002,LEC,6192,68,69,0,0,11:30AM,12:50AM,True,False,True,False,False
CS456,CS,456,003,LEC,8794,68,68,0,0,2:30PM,3:50PM,True,False,True,False,False
CS467,CS,467,001,LEC,6000,36,20,0,0,2:30PM,3:50PM,False,True,False,True,False
CS476,CS,476,001,LEC,6017,69,69,0,0,10:00AM,11:20AM,True,False,True,False,False
CS476,CS,476,101,TST,8778,69,69,0,0,7:00PM,8:50AM,False,True,False,True,False
CS480,CS,480,001,LEC,6307,63,63,0,0,10:00AM,11:20AM,False,True,False,True,False
CS480,CS,480,002,LEC,6308,63,63,0,0,8:30AM,9:50AM,False,True,False,True,False
CS480,CS,480,003,LEC,8798,63,64,0,0,1:00PM,2:20PM,False,True,False,True,False
CS482,CS,482,001,LEC,6218,63,61,0,0,4:00PM,5:20PM,True,False,True,False,False
CS484,CS,484,001,LEC,6356,68,68,0,0,10:00AM,11:20AM,False,True,False,True,False
CS484,CS,484,002,LEC,8813,68,68,0,0,1:00PM,2:20PM,False,True,False,True,False
CS486,CS,486,001,LEC,5885,63,63,0,0,2:30PM,3:50PM,False,True,False,True,False
CS486,CS,486,002,LEC,6194,63,63,0,0,8:30AM,9:50AM,False,True,False,True,False
CS486,CS,486,003,LEC,6692,63,63,0,0,1:00PM,2:20PM,False,True,False,True,False
CS486,CS,486,101,TST,8550,210,189,0,0,7:00PM,8:50AM,False,True,False,True,False
CS487,CS,487,001,LEC,5886,54,47,0,0,10:00AM,11:20AM,False,True,False,True,False
CS488,CS,488,001,LEC,5887,63,48,0,0,4:00PM,5:20PM,False,True,False,True,False
CS488,CS,488,002,LEC,8800,63,51,0,0,1:00PM,2:20PM,False,True,False,True,False
CS489,CS,489,001,LEC,6645,63,34,0,0,11:30AM,12:50AM,False,True,False,True,False
CS489,CS,489,002,LEC,6673,54,46,0,0,2:30PM,3:50PM,True,False,True,False,False
CS489,CS,489,101,TUT,6674,60,46,0,0,4:30PM,5:20PM,True,False,False,False,False
CS490,CS,490,001,LEC,5884,54,44,0,0,8:30AM,9:50AM,False,True,False,True,False
CS492,CS,492,001,LEC,5888,70,64,0,0,11:30AM,12:50AM,False,True,False,True,False
CS492,CS,492,002,LEC,6292,70,66,0,0,1:00PM,2:20PM,False,True,False,True,False
CS492,CS,492,003,LEC,8802,70,69,0,0,8:30AM,11:20AM,False,True,False,False,False
DAC201,DAC,201,001,LEC,3868,20,20,0,0,11:30AM,12:50AM,True,False,True,False,False
DAC201,DAC,201,002,LEC,8524,25,25,0,0,2:30PM,5:20PM,False,False,True,False,False
DAC202,DAC,202,001,LEC,4044,23,22,0,0,1:00PM,2:20PM,True,False,True,False,False
DAC300,DAC,300,001,LEC,4347,16,14,0,0,2:30PM,5:20PM,False,True,False,False,False
DAC302,DAC,302,001,LEC,4368,25,23,0,0,2:30PM,5:20PM,True,False,False,False,False
DAC309,DAC,309,001,LEC,8452,25,24,0,0,1:00PM,2:20PM,False,False,True,False,False
EARTH122,EARTH,122,001,LEC,6893,425,425,0,0,8:30AM,9:50AM,False,True,False,True,False
EARTH122,EARTH,122,001,LAB,6894,42,42,0,0,2:30PM,5:20PM,False,False,True,False,False
EARTH122,EARTH,122,002,LAB,6895,42,42,0,0,11:30AM,2:20PM,False,True,False,False,False
EARTH122,EARTH,122,003,LAB,6896,42,42,0,0,8:30AM,11:20AM,True,False,False,False,False
EARTH122,EARTH,122,004,LAB,7184,42,42,0,0,2:30PM,5:20PM,True,False,False,False,False
EARTH122L,EARTH,122L,001,LAB,6894,42,42,0,0,2:30PM,5:20PM,False,False,True,False,False
EARTH122L,EARTH,122L,002,LAB,6895,42,42,0,0,11:30AM,2:20PM,False,True,False,False,False
